account_id,customer_id,account_type,balance,opening_date,account_status,branch_id
ACC99151704,CUST000269,Salary,350072,2021-12-27,Inactive,BR021
ACC78522628,CUST000270,Savings,910616,2022-12-30,Inactive,BR063
ACC86895255,CUST000271,Current,377963,2024-03-12,Active,BR021
ACC35702935,CUST000271,Savings,1838,2024-03-12,Inactive,BR076
ACC17590628,CUST000272,Salary,578774,2024-10-28,Active,BR099
ACC95262402,CUST000272,Current,218814,2024-10-28,Active,BR055
ACC60567400,CUST000273,Savings,275161,2024-11-22,Inactive,BR129
ACC54652617,CUST000274,Salary,900227,2021-08-08,Active,BR092
ACC21348786,CUST000275,Current,999989,2021-11-21,Inactive,BR045
ACC88619397,CUST000276,Savings,438361,2018-10-24,Active,BR106
ACC50092692,CUST000277,Savings,109160,2022-09-16,Inactive,BR011
ACC87832907,CUST000278,Current,59912,2021-12-06,Inactive,BR010
ACC69559544,CUST000279,Current,799791,2023-06-29,Active,BR007
ACC94981405,CUST000280,Salary,165564,2020-04-11,Inactive,BR111
ACC64235489,CUST000280,Savings,824662,2020-04-11,Inactive,BR012
ACC86519572,CUST000281,Salary,779853,2018-01-20,Active,BR016
ACC24585472,CUST000282,Savings,968736,2020-03-25,Active,BR082
ACC25156053,CUST000282,Salary,82174,2020-03-25,Inactive,BR021
ACC43815458,CUST000283,Savings,430006,2016-10-13,Inactive,BR115
ACC11763178,CUST000284,Savings,8327,2017-02-03,Active,BR100
ACC44217302,CUST000285,Current,180548,2024-11-02,Active,BR067
ACC47365733,CUST000285,Salary,670663,2024-11-02,Inactive,BR096
ACC74131180,CUST000286,Current,647970,2019-09-20,Active,BR015
ACC20533491,CUST000287,Savings,619937,2025-03-13,Active,BR003
ACC76131193,CUST000288,Current,459296,2026-06-09,Inactive,BR096
ACC68348478,CUST000288,Current,297285,2026-06-09,Inactive,BR098
ACC35187446,CUST000289,Savings,496313,2019-05-15,Inactive,BR056
ACC34863753,CUST000289,Current,580474,2019-05-15,Active,BR109
ACC72669884,CUST000290,Current,339280,2020-03-01,Inactive,BR012
ACC31852720,CUST000291,Savings,766261,2019-06-05,Active,BR106
ACC30751344,CUST000292,Current,89211,2018-07-08,Active,BR090
ACC94113047,CUST000293,Salary,852538,2026-07-21,Active,BR138
ACC80292553,CUST000293,Current,335054,2026-07-21,Inactive,BR108
ACC84007009,CUST000294,Savings,56841,2025-06-08,Active,BR123
ACC26605994,CUST000295,Salary,322214,2026-06-06,Active,BR120
ACC51837383,CUST000296,Salary,135076,2025-08-24,Inactive,BR042
ACC49947710,CUST000297,Salary,465832,2023-04-28,Inactive,BR104
ACC16794486,CUST000298,Salary,448771,2022-06-22,Active,BR048
ACC61742186,CUST000298,Salary,773296,2022-06-22,Active,BR008
ACC66071914,CUST000299,Salary,131563,2025-05-01,Active,BR099
ACC88843781,CUST000300,Salary,328924,2017-07-24,Inactive,BR013
ACC38270057,CUST000301,Current,908078,2020-11-03,Active,BR072
ACC57898557,CUST000302,Savings,41141,2019-10-25,Inactive,BR062
ACC68567553,CUST000303,Current,313958,2025-08-03,Inactive,BR141
ACC86568884,CUST000303,Salary,959580,2025-08-03,Inactive,BR064
ACC97290952,CUST000304,Salary,840387,2021-01-28,Active,BR034
ACC10835088,CUST000305,Salary,632357,2021-03-15,Inactive,BR027
ACC54477034,CUST000305,Salary,731453,2021-03-15,Inactive,BR079
ACC68495180,CUST000306,Savings,138796,2017-01-06,Active,BR099
ACC32594767,CUST000307,Current,42325,2022-12-12,Inactive,BR064
ACC25911040,CUST000308,Current,977346,2017-05-27,Active,BR132
ACC16958532,CUST000309,Salary,107992,2020-01-05,Active,BR114
ACC76583260,CUST000309,Savings,176187,2020-01-05,Inactive,BR144
ACC25972620,CUST000310,Savings,356051,2024-02-11,Active,BR102
ACC68827276,CUST000311,Salary,156823,2018-07-01,Active,BR004
ACC80098469,CUST000312,Salary,438767,2021-08-20,Active,BR115
ACC42070665,CUST000312,Savings,321986,2021-08-20,Active,BR118
ACC36832367,CUST000313,Savings,575969,2026-02-16,Active,BR056
ACC31190813,CUST000314,Current,166669,2019-09-21,Active,BR148
ACC95568942,CUST000315,Current,428537,2023-02-27,Active,BR078
ACC18882456,CUST000316,Salary,245816,2021-05-28,Inactive,BR034
ACC13572155,CUST000317,Savings,933614,2022-10-30,Active,BR122
ACC36854112,CUST000318,Salary,152144,2021-10-24,Active,BR118
ACC22400544,CUST000318,Current,500614,2021-10-24,Active,BR008
ACC69678275,CUST000319,Salary,574890,2023-10-25,Inactive,BR081
ACC80204816,CUST000320,Current,389531,2023-12-19,Active,BR021
ACC45232208,CUST000321,Current,3319,2024-09-14,Inactive,BR133
ACC72927747,CUST000322,Current,698041,2025-06-04,Active,BR015
ACC13836833,CUST000323,Savings,384424,2018-03-18,Active,BR105
ACC77559512,CUST000323,Savings,137848,2018-03-18,Inactive,BR141
ACC92825354,CUST000324,Savings,538043,2022-11-12,Inactive,BR118
ACC74054173,CUST000325,Current,108298,2021-11-24,Inactive,BR075
ACC76631180,CUST000325,Savings,761046,2021-11-24,Inactive,BR001
ACC41841484,CUST000326,Salary,331524,2020-02-08,Inactive,BR009
ACC26659337,CUST000326,Savings,64492,2020-02-08,Active,BR133
ACC31839372,CUST000327,Current,47891,2023-12-05,Active,BR127
ACC69432314,CUST000328,Current,393670,2022-07-10,Inactive,BR056
ACC16987032,CUST000329,Salary,764453,2025-08-24,Inactive,BR005
ACC32549701,CUST000329,Savings,228244,2025-08-24,Active,BR050
ACC50932665,CUST000330,Current,939313,2019-08-11,Active,BR114
ACC48073128,CUST000330,Current,989748,2019-08-11,Inactive,BR018
ACC26583952,CUST000331,Salary,536929,2017-10-23,Inactive,BR020
ACC76870468,CUST000331,Savings,351305,2017-10-23,Active,BR078
ACC13037876,CUST000332,Salary,294954,2022-10-22,Inactive,BR047
ACC16556137,CUST000332,Current,547640,2022-10-22,Active,BR098
ACC75808914,CUST000333,Salary,225239,2018-09-01,Inactive,BR088
ACC23594091,CUST000333,Current,680943,2018-09-01,Inactive,BR045
ACC91593150,CUST000334,Current,163390,2022-08-07,Inactive,BR040
ACC21078738,CUST000334,Salary,186792,2022-08-07,Inactive,BR065
ACC38443487,CUST000335,Salary,519595,2020-09-30,Inactive,BR012
ACC59539957,CUST000335,Salary,218307,2020-09-30,Inactive,BR096
ACC21721663,CUST000336,Current,113621,2018-02-02,Inactive,BR034
ACC88531600,CUST000337,Savings,633477,2018-06-21,Inactive,BR073
ACC89912522,CUST000338,Savings,231776,2023-11-15,Inactive,BR136
ACC55475384,CUST000339,Savings,782995,2018-05-28,Inactive,BR140
ACC17551922,CUST000340,Current,689133,2017-12-06,Inactive,BR124
ACC78719183,CUST000341,Current,643916,2024-03-26,Inactive,BR113
ACC14731479,CUST000342,Salary,336219,2021-07-30,Active,BR112
ACC15024270,CUST000342,Current,354989,2021-07-30,Active,BR074
ACC90900105,CUST000343,Salary,182498,2021-05-11,Inactive,BR054
ACC70437887,CUST000343,Savings,470605,2021-05-11,Active,BR090
ACC93928053,CUST000344,Savings,998416,2021-05-24,Inactive,BR101
ACC71628909,CUST000345,Salary,642856,2020-09-23,Active,BR121
ACC85231360,CUST000346,Current,286869,2023-01-27,Inactive,BR015
ACC72604314,CUST000346,Salary,370857,2023-01-27,Active,BR060
ACC38967297,CUST000347,Current,295278,2020-05-30,Active,BR135
ACC84410318,CUST000348,Salary,522295,2025-04-01,Active,BR066
ACC28877185,CUST000349,Salary,498131,2016-12-06,Active,BR142
ACC80354562,CUST000350,Savings,543201,2016-12-28,Inactive,BR138
ACC40991136,CUST000351,Current,755927,2018-06-22,Inactive,BR131
ACC90463518,CUST000351,Salary,383187,2018-06-22,Inactive,BR118
ACC66294799,CUST000352,Savings,592925,2016-08-08,Inactive,BR106
ACC86907989,CUST000352,Current,699181,2016-08-08,Inactive,BR035
ACC66463580,CUST000353,Current,572045,2024-07-18,Inactive,BR118
ACC84695878,CUST000354,Salary,969798,2025-07-05,Inactive,BR062
ACC39309849,CUST000354,Current,646302,2025-07-05,Inactive,BR117
ACC53096726,CUST000355,Savings,623764,2020-08-23,Active,BR126
ACC27769464,CUST000356,Current,939608,2020-06-28,Active,BR029
ACC26429179,CUST000357,Current,217047,2020-09-22,Active,BR063
ACC34667630,CUST000357,Current,509416,2020-09-22,Active,BR059
ACC69435398,CUST000358,Current,612261,2026-02-28,Inactive,BR028
ACC49840762,CUST000358,Savings,198042,2026-02-28,Inactive,BR029
ACC76298555,CUST000359,Current,71266,2018-11-21,Inactive,BR004
ACC72100054,CUST000359,Salary,799811,2018-11-21,Inactive,BR075
ACC61368590,CUST000360,Current,831324,2024-06-06,Active,BR002
ACC42439689,CUST000361,Current,119495,2019-08-26,Inactive,BR012
ACC70473094,CUST000362,Salary,613871,2026-02-07,Inactive,BR039
ACC68240867,CUST000363,Current,369978,2021-04-25,Active,BR072
ACC85327442,CUST000364,Savings,737850,2016-11-18,Inactive,BR083
ACC39914427,CUST000364,Salary,54074,2016-11-18,Active,BR149
ACC56227174,CUST000365,Salary,80173,2022-12-19,Active,BR022
ACC50696916,CUST000366,Savings,157936,2021-03-10,Active,BR033
ACC74267383,CUST000367,Current,1743,2018-11-29,Active,BR105
ACC97357415,CUST000368,Savings,515420,2016-10-06,Inactive,BR069
ACC11468002,CUST000369,Current,302109,2025-10-02,Inactive,BR039
ACC68504924,CUST000370,Current,273216,2024-09-06,Active,BR036
ACC65220062,CUST000371,Current,176480,2025-11-25,Inactive,BR088
ACC97340025,CUST000372,Current,583450,2018-01-13,Inactive,BR036
ACC30631697,CUST000372,Savings,879036,2018-01-13,Inactive,BR008
ACC28579367,CUST000373,Salary,567453,2019-02-25,Inactive,BR129
ACC33758190,CUST000373,Salary,117572,2019-02-25,Inactive,BR007
ACC32963030,CUST000374,Current,508831,2018-10-05,Active,BR038
ACC10009474,CUST000374,Salary,462457,2018-10-05,Active,BR055
ACC10338518,CUST000375,Current,345037,2022-03-09,Inactive,BR082
ACC93083772,CUST000375,Savings,586269,2022-03-09,Active,BR123
ACC71878389,CUST000376,Salary,130660,2021-12-07,Inactive,BR024
ACC71777936,CUST000376,Savings,855513,2021-12-07,Active,BR049
ACC25368662,CUST000377,Salary,47588,2024-07-25,Inactive,BR026
ACC89106205,CUST000377,Salary,724415,2024-07-25,Inactive,BR115
ACC97277751,CUST000378,Savings,283988,2020-08-11,Active,BR112
ACC20610248,CUST000379,Salary,977262,2023-06-17,Inactive,BR139
ACC17286619,CUST000380,Current,60428,2018-06-16,Active,BR139
ACC24896007,CUST000380,Savings,194668,2018-06-16,Active,BR070
ACC88478041,CUST000381,Salary,881563,2023-01-14,Active,BR020
ACC23988168,CUST000381,Savings,836646,2023-01-14,Active,BR033
ACC11840421,CUST000382,Savings,652351,2022-03-21,Active,BR068
ACC95080430,CUST000383,Current,260433,2019-12-24,Inactive,BR026
ACC51527814,CUST000384,Salary,887388,2016-12-08,Inactive,BR053
ACC26843992,CUST000384,Savings,574600,2016-12-08,Inactive,BR052
ACC94896173,CUST000385,Current,829838,2017-03-13,Active,BR135
ACC78345370,CUST000386,Salary,712612,2019-01-22,Active,BR032
ACC77189242,CUST000387,Current,111969,2025-12-20,Inactive,BR012
ACC39645444,CUST000388,Salary,892741,2021-01-28,Inactive,BR115
ACC21111572,CUST000388,Savings,958624,2021-01-28,Active,BR010
ACC17128633,CUST000389,Current,508085,2024-01-10,Active,BR049
ACC11134912,CUST000389,Salary,66785,2024-01-10,Inactive,BR074
ACC68176609,CUST000390,Current,977985,2019-01-08,Inactive,BR087
ACC25122792,CUST000390,Savings,639863,2019-01-08,Inactive,BR002
ACC93982261,CUST000391,Salary,321349,2019-07-07,Inactive,BR041
ACC16768150,CUST000392,Current,603004,2025-04-02,Active,BR145
ACC70289352,CUST000393,Savings,384684,2018-04-21,Inactive,BR077
ACC16928625,CUST000393,Salary,739863,2018-04-21,Active,BR094
ACC41203260,CUST000394,Salary,341704,2019-06-30,Inactive,BR037
ACC15835059,CUST000395,Salary,866019,2021-09-15,Active,BR081
ACC25978760,CUST000395,Savings,422031,2021-09-15,Inactive,BR143
ACC49312002,CUST000396,Salary,110930,2019-11-28,Inactive,BR140
ACC71367920,CUST000396,Savings,109997,2019-11-28,Active,BR080
ACC56330247,CUST000397,Current,486976,2023-05-16,Active,BR042
ACC12649973,CUST000397,Salary,629711,2023-05-16,Inactive,BR124
ACC10139071,CUST000398,Current,506543,2017-02-02,Inactive,BR142
ACC15459067,CUST000399,Current,835041,2025-10-02,Inactive,BR057
ACC16325772,CUST000400,Current,739517,2020-09-16,Active,BR116
ACC25500786,CUST000401,Savings,987385,2016-11-22,Inactive,BR027
ACC11045555,CUST000402,Salary,835049,2025-12-14,Active,BR088
ACC91251516,CUST000402,Salary,120622,2025-12-14,Active,BR057
ACC95214118,CUST000403,Savings,818548,2021-08-19,Active,BR070
ACC26688363,CUST000404,Salary,215965,2020-07-05,Inactive,BR102
ACC21547807,CUST000405,Salary,703207,2017-06-07,Active,BR050
ACC11799882,CUST000405,Savings,919966,2017-06-07,Active,BR077
ACC87136280,CUST000406,Salary,5687,2021-09-25,Active,BR098
ACC14495026,CUST000407,Savings,587829,2018-01-02,Inactive,BR078
ACC47218026,CUST000407,Current,639323,2018-01-02,Inactive,BR099
ACC33211310,CUST000408,Current,334442,2022-03-05,Inactive,BR131
ACC12619416,CUST000409,Savings,971025,2018-03-16,Inactive,BR125
ACC24298395,CUST000409,Current,250339,2018-03-16,Active,BR131
ACC43792745,CUST000410,Current,223167,2018-10-18,Inactive,BR021
ACC65608571,CUST000410,Current,595540,2018-10-18,Active,BR138
ACC71905076,CUST000411,Salary,147107,2021-10-21,Active,BR047
ACC23061546,CUST000412,Savings,393777,2018-12-22,Inactive,BR003
ACC60466963,CUST000412,Current,352924,2018-12-22,Active,BR063
ACC89778482,CUST000413,Savings,277753,2026-06-08,Active,BR045
ACC76246607,CUST000414,Current,715979,2025-03-25,Active,BR112
ACC54838104,CUST000415,Savings,335651,2026-02-13,Inactive,BR110
ACC98456541,CUST000416,Savings,253746,2024-04-17,Active,BR048
ACC69381323,CUST000416,Current,128850,2024-04-17,Inactive,BR097
ACC69671348,CUST000417,Savings,609754,2020-03-26,Active,BR150
ACC30440425,CUST000417,Savings,455332,2020-03-26,Active,BR092
ACC38057694,CUST000418,Savings,440627,2022-11-14,Inactive,BR115
ACC60266486,CUST000419,Salary,580016,2025-10-03,Inactive,BR111
ACC18956034,CUST000420,Savings,248050,2022-05-12,Active,BR099
ACC97387527,CUST000421,Salary,313373,2017-08-08,Active,BR111
ACC61324768,CUST000422,Salary,489404,2020-01-03,Active,BR125
ACC70096426,CUST000422,Savings,255775,2020-01-03,Inactive,BR070
ACC12266525,CUST000423,Savings,516035,2024-04-19,Inactive,BR022
ACC91113540,CUST000423,Current,496075,2024-04-19,Active,BR114
ACC66381169,CUST000424,Current,383926,2025-05-15,Inactive,BR013
ACC25798625,CUST000424,Current,504947,2025-05-15,Active,BR048
ACC87542131,CUST000425,Current,720846,2019-12-01,Inactive,BR083
ACC66550034,CUST000425,Salary,15113,2019-12-01,Inactive,BR027
ACC27397073,CUST000426,Salary,649565,2024-03-01,Active,BR142
ACC11187925,CUST000427,Savings,918999,2021-07-21,Inactive,BR018
ACC76724173,CUST000428,Salary,664403,2024-12-10,Inactive,BR150
ACC50260740,CUST000429,Savings,322762,2017-08-06,Inactive,BR093
ACC53264012,CUST000429,Salary,761155,2017-08-06,Inactive,BR045
ACC55926129,CUST000430,Salary,605576,2026-08-03,Active,BR034
ACC63729011,CUST000431,Savings,242384,2018-01-19,Active,BR037
ACC87174304,CUST000432,Salary,719121,2017-01-10,Inactive,BR148
ACC50053493,CUST000433,Current,172552,2023-10-05,Active,BR056
ACC72673402,CUST000434,Salary,883760,2022-03-27,Inactive,BR116
ACC10754727,CUST000435,Current,715606,2017-03-07,Active,BR111
ACC78273964,CUST000435,Current,640517,2017-03-07,Inactive,BR023
ACC55471269,CUST000436,Salary,464855,2020-07-03,Inactive,BR034
ACC41475298,CUST000437,Savings,127575,2019-09-24,Active,BR038
ACC38728111,CUST000438,Current,612316,2022-09-24,Active,BR025
ACC93717476,CUST000439,Current,143130,2026-02-06,Inactive,BR143
ACC76017760,CUST000440,Current,63554,2018-06-16,Active,BR096
ACC10166927,CUST000440,Salary,797170,2018-06-16,Active,BR052
ACC98119616,CUST000441,Current,629740,2026-05-07,Active,BR023
ACC58617732,CUST000441,Salary,985751,2026-05-07,Active,BR068
ACC55172404,CUST000442,Current,908838,2023-01-22,Active,BR060
ACC76660016,CUST000443,Salary,28143,2024-06-10,Inactive,BR125
ACC93297727,CUST000444,Savings,696384,2024-07-15,Inactive,BR137
ACC96901898,CUST000445,Savings,727476,2024-01-19,Active,BR125
ACC42517479,CUST000445,Current,706295,2024-01-19,Inactive,BR068
ACC13869592,CUST000446,Savings,163458,2018-07-26,Active,BR030
ACC83406264,CUST000447,Current,504132,2020-05-15,Active,BR029
ACC23473335,CUST000447,Current,627023,2020-05-15,Inactive,BR081
ACC71511613,CUST000448,Savings,958748,2017-09-23,Inactive,BR015
ACC74354969,CUST000449,Savings,164888,2024-08-08,Active,BR081
ACC79803098,CUST000450,Salary,603113,2024-03-14,Active,BR005
ACC16921928,CUST000450,Salary,969923,2024-03-14,Inactive,BR023
ACC85298089,CUST000451,Savings,87158,2023-08-24,Inactive,BR126
ACC63704155,CUST000451,Current,673467,2023-08-24,Active,BR079
ACC27094463,CUST000452,Savings,308443,2018-10-16,Inactive,BR133
ACC69879915,CUST000453,Savings,88905,2026-02-13,Active,BR010
ACC19778627,CUST000454,Salary,269998,2023-12-02,Active,BR009
ACC45409349,CUST000455,Salary,457531,2018-12-19,Inactive,BR137
ACC43128089,CUST000455,Salary,650135,2018-12-19,Active,BR025
ACC41555891,CUST000456,Salary,387398,2022-01-14,Inactive,BR037
ACC89387020,CUST000456,Savings,972824,2022-01-14,Inactive,BR141
ACC71400160,CUST000457,Salary,303221,2021-01-13,Active,BR052
ACC66862387,CUST000457,Current,350917,2021-01-13,Inactive,BR044
ACC12961921,CUST000458,Current,325430,2020-12-06,Active,BR015
ACC90673954,CUST000458,Salary,466146,2020-12-06,Inactive,BR042
ACC48886982,CUST000459,Current,180174,2022-06-23,Inactive,BR092
ACC13802885,CUST000459,Current,798392,2022-06-23,Inactive,BR098
ACC68995759,CUST000460,Savings,791580,2018-01-24,Active,BR029
ACC68341873,CUST000461,Current,43078,2018-02-11,Inactive,BR104
ACC78687000,CUST000462,Salary,736971,2021-12-14,Inactive,BR068
ACC64662730,CUST000463,Savings,287854,2019-11-15,Active,BR074
ACC90745359,CUST000463,Savings,840598,2019-11-15,Inactive,BR142
ACC80669885,CUST000464,Salary,175874,2017-06-28,Inactive,BR142
ACC73665599,CUST000464,Savings,144068,2017-06-28,Inactive,BR002
ACC35731825,CUST000465,Savings,590417,2022-08-01,Active,BR138
ACC35928697,CUST000466,Salary,317589,2023-01-03,Active,BR147
ACC42948910,CUST000467,Savings,391968,2019-03-17,Inactive,BR046
ACC97114547,CUST000468,Current,305680,2021-08-20,Inactive,BR043
ACC72140291,CUST000468,Savings,621461,2021-08-20,Active,BR106
ACC34054216,CUST000469,Savings,550178,2017-01-29,Inactive,BR137
ACC77943840,CUST000470,Salary,220874,2024-05-11,Inactive,BR045
ACC72276559,CUST000471,Current,492544,2023-09-27,Active,BR124
ACC39994403,CUST000471,Savings,511945,2023-09-27,Inactive,BR144
ACC51940241,CUST000472,Salary,439347,2019-05-07,Inactive,BR143
ACC21994209,CUST000473,Salary,258750,2020-06-09,Active,BR105
ACC98567002,CUST000474,Savings,782975,2022-04-27,Active,BR126
ACC27328955,CUST000474,Salary,171967,2022-04-27,Active,BR080
ACC39451595,CUST000475,Savings,704051,2026-03-10,Inactive,BR055
ACC86167589,CUST000475,Salary,153401,2026-03-10,Active,BR034
ACC11007936,CUST000476,Salary,773578,2022-10-10,Inactive,BR119
ACC16367130,CUST000477,Savings,172838,2023-07-15,Inactive,BR075
ACC80437695,CUST000478,Savings,893745,2024-12-11,Active,BR064
ACC55442499,CUST000478,Current,701386,2024-12-11,Inactive,BR012
ACC13097744,CUST000479,Savings,315608,2026-01-03,Inactive,BR149
ACC59806026,CUST000479,Savings,674666,2026-01-03,Active,BR022
ACC10333410,CUST000480,Savings,13335,2022-06-02,Inactive,BR040
ACC61153721,CUST000481,Salary,802361,2018-09-30,Inactive,BR111
ACC27231727,CUST000481,Salary,446872,2018-09-30,Active,BR049
ACC62914803,CUST000482,Salary,285263,2018-01-13,Active,BR061
ACC92590631,CUST000483,Savings,569294,2017-08-31,Inactive,BR010
ACC70964649,CUST000483,Savings,214161,2017-08-31,Active,BR076
ACC68963111,CUST000484,Current,511233,2016-08-19,Inactive,BR137
ACC52901683,CUST000484,Salary,534206,2016-08-19,Active,BR126
ACC43842691,CUST000485,Savings,21380,2018-03-20,Active,BR002
ACC63252639,CUST000485,Current,607655,2018-03-20,Inactive,BR067
ACC86365930,CUST000486,Salary,759367,2022-01-03,Inactive,BR142
