card_id,customer_id,account_id,card_number,card_type,card_network,issue_date,expiry_date,cvv,daily_limit,status
CARD000242,CUST004481,ACC16909317,213164312529636,Credit,Visa,2023-12-02,2026-11-29,788,50000,Blocked
CARD000243,CUST011917,ACC34546223,3589138651932965,Debit,RuPay,2022-01-19,2023-03-06,717,100000,Active
CARD000244,CUST006757,ACC81192155,639079409053,Debit,MasterCard,2024-07-12,2027-08-08,638,50000,Blocked
CARD000245,CUST009363,ACC58355281,374203894283330,Credit,RuPay,2021-11-14,2026-09-22,100,200000,Active
CARD000246,CUST014348,ACC82696744,2704310247893819,Debit,Visa,2024-01-03,2025-01-26,600,50000,Expired
CARD000247,CUST015515,ACC54170221,6011032243985170,Debit,RuPay,2025-08-23,2031-04-21,563,200000,Expired
CARD000248,CUST003486,ACC11046965,180055482293889,Credit,Visa,2022-05-06,2031-01-31,807,100000,Blocked
CARD000249,CUST013573,ACC41514499,4352042989959968,Debit,RuPay,2022-11-02,2029-06-05,212,50000,Active
CARD000250,CUST013944,ACC20548015,3563457814669474,Debit,RuPay,2026-03-23,2029-11-24,786,100000,Active
CARD000251,CUST019846,ACC91867821,4788435970003933012,Debit,RuPay,2025-12-24,2030-09-21,358,200000,Blocked
CARD000252,CUST009559,ACC14864393,4720500015944770,Credit,Visa,2023-01-21,2025-10-08,840,50000,Blocked
CARD000253,CUST003381,ACC88090357,060461809398,Debit,Visa,2022-04-01,2023-02-17,231,50000,Blocked
CARD000254,CUST002639,ACC90678841,2709870327515496,Credit,Visa,2022-07-26,2030-08-18,115,25000,Blocked
CARD000255,CUST009692,ACC80611300,3547371733568975,Credit,Visa,2024-11-23,2031-05-14,314,25000,Blocked
CARD000256,CUST012456,ACC49991165,342369400363251,Debit,MasterCard,2024-05-16,2030-06-23,187,50000,Active
CARD000257,CUST018059,ACC73063856,6526769315974370,Debit,Visa,2025-09-04,2026-01-23,738,50000,Active
CARD000258,CUST018283,ACC35716469,4014885347949975587,Debit,Visa,2022-04-30,2028-11-28,509,25000,Active
CARD000259,CUST008613,ACC46108523,6524692059198299,Debit,RuPay,2024-08-12,2028-03-23,514,100000,Expired
CARD000260,CUST009613,ACC36627195,4026807774730691,Debit,RuPay,2023-07-29,2028-07-02,164,100000,Expired
CARD000261,CUST008056,ACC44581668,675967234104,Credit,RuPay,2023-01-06,2030-08-13,311,50000,Expired
CARD000262,CUST008011,ACC43886460,4834355191668195,Credit,MasterCard,2024-04-07,2030-08-25,412,50000,Expired
CARD000263,CUST004594,ACC87416800,30395858304494,Debit,MasterCard,2022-09-29,2023-07-17,656,25000,Active
CARD000264,CUST011767,ACC66166143,4444459610891,Debit,Visa,2022-10-29,2024-12-25,462,25000,Expired
CARD000265,CUST002613,ACC88744100,4482084758417586060,Debit,RuPay,2022-05-08,2026-04-18,725,200000,Expired
CARD000266,CUST011927,ACC88022844,3526688080306740,Debit,MasterCard,2026-02-08,2026-03-21,764,25000,Active
CARD000267,CUST001501,ACC38943970,30381125377471,Debit,MasterCard,2022-12-22,2027-12-19,422,100000,Blocked
CARD000268,CUST018484,ACC81067867,2221856245031046,Credit,Visa,2025-01-24,2026-11-28,568,200000,Active
CARD000269,CUST008767,ACC30353010,630480209133,Debit,RuPay,2024-02-26,2031-03-20,385,100000,Blocked
CARD000270,CUST016542,ACC30823578,4356480587841,Debit,RuPay,2024-04-22,2027-08-04,689,100000,Blocked
CARD000271,CUST005750,ACC55639718,6011788452232543,Credit,Visa,2025-11-23,2027-03-23,372,25000,Blocked
CARD000272,CUST002214,ACC59285743,213144511708389,Debit,Visa,2024-06-20,2030-02-03,119,25000,Expired
CARD000273,CUST016815,ACC27196432,4439156023166,Credit,RuPay,2021-09-14,2023-02-22,660,200000,Blocked
CARD000274,CUST002998,ACC54695869,501839021869,Debit,Visa,2024-07-24,2025-03-09,809,200000,Expired
CARD000275,CUST008437,ACC71018738,4114615871345914,Debit,Visa,2022-07-30,2028-04-01,688,25000,Expired
CARD000276,CUST013288,ACC70037294,180089158004155,Credit,Visa,2025-08-16,2029-12-02,285,50000,Active
CARD000277,CUST008364,ACC88358715,4190911572473149954,Debit,Visa,2023-07-15,2024-03-25,535,50000,Blocked
CARD000278,CUST006026,ACC29591326,3570470767094062,Debit,Visa,2025-07-12,2026-07-06,442,25000,Expired
CARD000279,CUST002372,ACC20671676,180012603647998,Debit,Visa,2022-02-15,2026-11-10,264,50000,Expired
CARD000280,CUST019602,ACC27615065,676122467415,Credit,MasterCard,2026-02-07,2027-08-12,192,50000,Blocked
CARD000281,CUST012820,ACC31295370,6529226039670468,Debit,RuPay,2025-11-09,2027-03-20,381,100000,Active
CARD000282,CUST017470,ACC57362755,180069941556331,Debit,Visa,2024-08-30,2028-01-17,391,200000,Blocked
CARD000283,CUST011347,ACC28976323,379388343145233,Debit,RuPay,2025-01-14,2031-04-10,781,200000,Expired
CARD000284,CUST011080,ACC25453684,4161626096633309,Credit,Visa,2022-03-04,2025-02-05,315,200000,Blocked
CARD000285,CUST019125,ACC47546155,4432066575719258,Credit,RuPay,2024-01-26,2030-10-22,882,25000,Active
CARD000286,CUST006522,ACC69554938,345015077638718,Debit,MasterCard,2025-06-07,2026-03-19,863,25000,Expired
CARD000287,CUST013473,ACC29235788,503833808721,Debit,MasterCard,2026-01-30,2030-04-25,391,25000,Expired
CARD000288,CUST019756,ACC28134534,30580331468772,Credit,Visa,2023-11-02,2027-04-09,420,25000,Expired
CARD000289,CUST010413,ACC63583561,676386359746,Credit,Visa,2025-09-03,2027-02-13,969,200000,Expired
CARD000290,CUST009115,ACC62878424,6535266042173839,Credit,RuPay,2022-05-17,2026-10-22,980,50000,Blocked
CARD000291,CUST018625,ACC60925803,30270641706844,Credit,RuPay,2024-12-29,2031-08-01,190,50000,Expired
CARD000292,CUST011702,ACC71576473,630439157136,Credit,Visa,2022-09-11,2027-10-30,674,25000,Active
CARD000293,CUST011954,ACC72180766,4391611459404,Credit,Visa,2022-06-04,2029-11-04,645,50000,Blocked
CARD000294,CUST017015,ACC99322990,30250194294851,Credit,Visa,2026-05-14,2026-08-22,799,200000,Expired
CARD000295,CUST010247,ACC78436210,2258559678261322,Credit,MasterCard,2025-07-25,2031-07-21,359,25000,Active
CARD000296,CUST001080,ACC19813175,4176929772378,Debit,RuPay,2022-02-24,2027-09-05,782,200000,Expired
CARD000297,CUST003460,ACC10618749,4470672354452665,Credit,MasterCard,2023-08-12,2030-01-08,561,200000,Blocked
CARD000298,CUST015047,ACC45957002,180022918647880,Debit,RuPay,2025-11-12,2031-01-15,166,25000,Expired
CARD000299,CUST002957,ACC24996894,30316521760458,Credit,MasterCard,2025-06-29,2030-02-08,493,200000,Blocked
CARD000300,CUST018803,ACC77899744,180082155279342,Credit,MasterCard,2023-12-23,2029-10-26,645,200000,Blocked
CARD000301,CUST018488,ACC62818288,30424704399258,Debit,Visa,2023-06-07,2027-08-07,798,50000,Blocked
CARD000302,CUST006605,ACC20019982,213105142522317,Debit,Visa,2022-10-18,2029-07-07,549,200000,Active
CARD000303,CUST010301,ACC23985905,501889680986,Debit,RuPay,2022-06-30,2023-04-09,281,50000,Blocked
CARD000304,CUST019138,ACC85189648,3546685786361199,Credit,Visa,2024-09-01,2029-12-03,950,50000,Blocked
CARD000305,CUST008291,ACC71697864,4772260587944602078,Credit,RuPay,2024-01-09,2025-08-12,379,25000,Blocked
CARD000306,CUST010993,ACC23844548,4388863730386781,Debit,MasterCard,2024-09-04,2027-11-02,938,25000,Active
CARD000307,CUST012784,ACC73652608,3502862093820843,Credit,Visa,2022-06-09,2023-06-19,354,50000,Blocked
CARD000308,CUST002713,ACC36258286,501819545283,Debit,MasterCard,2022-12-14,2026-11-06,202,25000,Active
CARD000309,CUST007779,ACC27911181,3570538307598642,Debit,RuPay,2021-11-12,2022-09-14,871,100000,Blocked
CARD000310,CUST007791,ACC65220007,4590579987104,Debit,RuPay,2023-12-10,2030-05-17,907,100000,Active
CARD000311,CUST015828,ACC97780233,38220497201756,Credit,Visa,2022-08-17,2027-09-11,401,50000,Active
CARD000312,CUST008547,ACC43455314,4995210200125981,Credit,MasterCard,2023-06-03,2030-07-26,391,200000,Blocked
CARD000313,CUST015982,ACC81992088,4171587211009,Credit,Visa,2023-03-26,2031-07-21,372,25000,Active
CARD000314,CUST015174,ACC85184691,2250018294131870,Debit,Visa,2025-12-29,2028-06-01,313,100000,Expired
CARD000315,CUST017200,ACC96400842,371467116487622,Debit,MasterCard,2021-08-28,2027-05-02,877,25000,Blocked
CARD000316,CUST016969,ACC90052207,30193228567977,Debit,Visa,2025-09-10,2031-04-08,374,50000,Active
CARD000317,CUST007827,ACC80380983,6543777242335879,Debit,Visa,2024-07-30,2026-07-27,159,100000,Expired
CARD000318,CUST016477,ACC36485859,4803527365558,Debit,Visa,2023-08-16,2028-07-18,737,50000,Expired
CARD000319,CUST006847,ACC40631587,3540511173561363,Debit,Visa,2022-02-10,2024-12-24,623,25000,Blocked
CARD000320,CUST001525,ACC24723967,3572317122127632,Debit,Visa,2024-07-12,2029-06-09,677,200000,Expired
CARD000321,CUST009571,ACC29053978,340297923675699,Debit,Visa,2025-09-11,2027-01-09,667,200000,Expired
CARD000322,CUST002135,ACC21123991,36628810543146,Credit,RuPay,2022-08-19,2028-07-18,635,200000,Active
CARD000323,CUST012429,ACC77390622,3548438590193095,Credit,RuPay,2025-09-28,2027-08-23,457,100000,Expired
CARD000324,CUST001600,ACC88298039,2265963886363352,Debit,RuPay,2025-08-13,2031-06-22,971,100000,Blocked
CARD000325,CUST011758,ACC30337990,377180799046227,Debit,Visa,2026-02-06,2027-09-13,974,100000,Blocked
CARD000326,CUST019298,ACC99488357,3530234062783541,Credit,Visa,2024-07-08,2027-06-24,166,100000,Active
CARD000327,CUST007330,ACC40551594,36208224555919,Debit,RuPay,2022-07-24,2026-02-02,114,25000,Active
CARD000328,CUST009756,ACC74940275,4215964929070159,Debit,MasterCard,2025-01-18,2026-10-23,970,100000,Blocked
CARD000329,CUST003186,ACC47357119,3577892293213846,Debit,Visa,2022-11-17,2028-11-18,764,25000,Active
CARD000330,CUST015196,ACC22804857,4111979466498410,Debit,Visa,2023-04-30,2029-09-12,244,25000,Expired
CARD000331,CUST015039,ACC25300470,3556862848443151,Debit,MasterCard,2026-07-22,2026-07-31,198,200000,Active
CARD000332,CUST001974,ACC64844025,4807899228006351,Credit,MasterCard,2024-10-22,2025-02-25,661,100000,Expired
CARD000333,CUST006987,ACC99190549,4999516818980468,Debit,MasterCard,2025-07-29,2029-05-13,528,50000,Active
CARD000334,CUST019437,ACC82274795,30339821216880,Debit,Visa,2022-06-07,2030-09-25,468,100000,Blocked
CARD000335,CUST014545,ACC30179740,4387483374536464722,Debit,MasterCard,2025-02-08,2025-10-16,570,100000,Expired
CARD000336,CUST014679,ACC33991002,348250983717507,Debit,RuPay,2023-08-29,2030-05-15,240,100000,Expired
CARD000337,CUST013443,ACC88227342,213104836349947,Debit,Visa,2022-03-29,2025-07-08,211,25000,Blocked
CARD000338,CUST017834,ACC94642457,060408886483,Credit,MasterCard,2023-03-21,2030-02-21,750,25000,Blocked
CARD000339,CUST006607,ACC65000031,6011462340511738,Credit,Visa,2024-09-25,2029-02-16,771,25000,Expired
CARD000340,CUST006698,ACC65359237,2248923528499768,Debit,MasterCard,2021-10-23,2028-12-01,400,50000,Expired
CARD000341,CUST004282,ACC93220639,676281768959,Debit,MasterCard,2022-01-25,2029-01-11,691,25000,Active
CARD000342,CUST007142,ACC34671393,2278266031905308,Debit,RuPay,2021-12-06,2029-02-15,158,200000,Blocked
CARD000343,CUST012550,ACC61203213,3581443877100456,Credit,Visa,2023-06-23,2027-10-18,401,25000,Active
CARD000344,CUST003424,ACC19041251,4165960030654455643,Debit,Visa,2022-11-03,2024-11-03,690,100000,Blocked
CARD000345,CUST004334,ACC64331717,676248652767,Credit,MasterCard,2023-04-14,2028-08-28,444,50000,Expired
CARD000346,CUST018409,ACC70854661,6011333996670864,Debit,Visa,2024-05-07,2024-12-05,657,50000,Active
CARD000347,CUST018738,ACC22139486,4081027184766068,Credit,Visa,2025-03-23,2026-08-21,920,200000,Expired
CARD000348,CUST005555,ACC22562739,6551858113566252,Credit,Visa,2022-03-01,2026-11-19,852,200000,Expired
CARD000349,CUST014458,ACC74187474,4836194942438212,Debit,Visa,2024-05-23,2028-05-13,774,25000,Expired
CARD000350,CUST019727,ACC63622119,3568850250096324,Credit,Visa,2021-12-02,2027-09-21,382,50000,Blocked
CARD000351,CUST017117,ACC21817328,6579592879137499,Credit,MasterCard,2023-06-23,2030-02-02,292,25000,Blocked
CARD000352,CUST017344,ACC62966399,3502724148095724,Debit,Visa,2025-05-21,2028-02-28,292,25000,Active
CARD000353,CUST005013,ACC26400194,2446810165805599,Debit,Visa,2026-04-28,2031-06-24,515,25000,Active
CARD000354,CUST003979,ACC80414607,3538446031002074,Debit,MasterCard,2022-08-04,2025-04-04,636,50000,Expired
CARD000355,CUST009993,ACC73698053,3587718258078080,Debit,Visa,2025-08-10,2031-06-11,427,200000,Active
CARD000356,CUST009367,ACC82883066,3540590199379307,Debit,RuPay,2022-09-13,2028-05-16,869,100000,Expired
CARD000357,CUST001716,ACC56943517,4509659758021498,Debit,RuPay,2021-09-05,2029-02-19,213,100000,Active
CARD000358,CUST003416,ACC15791543,180023367540261,Credit,MasterCard,2026-05-10,2030-12-01,346,50000,Expired
CARD000359,CUST003719,ACC96958937,6575991235457753,Debit,RuPay,2025-10-30,2028-03-27,939,25000,Expired
CARD000360,CUST016846,ACC81855959,342822300133935,Credit,RuPay,2022-06-02,2025-07-12,156,100000,Blocked
CARD000361,CUST013310,ACC13721475,213152078743731,Debit,RuPay,2024-03-11,2028-10-27,503,200000,Blocked
CARD000362,CUST001970,ACC55914900,3583969352351089,Credit,Visa,2022-04-14,2029-10-28,265,100000,Blocked
CARD000363,CUST011168,ACC15018813,3566784810534957,Debit,RuPay,2022-07-09,2026-03-12,510,50000,Expired
CARD000364,CUST016929,ACC66483009,676358364278,Debit,MasterCard,2025-12-11,2028-06-28,957,50000,Active
CARD000365,CUST003170,ACC31451457,3576746597624523,Debit,RuPay,2024-09-15,2028-07-03,186,50000,Expired
CARD000366,CUST009402,ACC57574558,3557142049571400,Credit,RuPay,2022-01-03,2030-03-06,181,100000,Active
CARD000367,CUST017814,ACC32096291,4096891950921642,Debit,RuPay,2026-07-28,2026-08-27,166,200000,Blocked
CARD000368,CUST012097,ACC99775671,180099558231100,Credit,MasterCard,2022-09-25,2025-08-21,730,100000,Expired
CARD000369,CUST019499,ACC71968630,561295266440,Debit,Visa,2025-09-07,2025-12-08,939,25000,Active
CARD000370,CUST004175,ACC68464128,4091724805698641,Debit,MasterCard,2022-03-03,2031-05-12,411,25000,Blocked
CARD000371,CUST004739,ACC81136538,2639051031118936,Debit,Visa,2021-09-03,2022-07-17,924,25000,Expired
CARD000372,CUST000738,ACC49726756,578562245691,Debit,Visa,2023-04-12,2027-07-08,594,200000,Active
CARD000373,CUST018617,ACC31422912,341402365103551,Debit,Visa,2022-10-05,2030-02-22,734,100000,Active
CARD000374,CUST019145,ACC52622556,2280804143975771,Debit,MasterCard,2025-04-18,2028-03-08,578,50000,Active
CARD000375,CUST007642,ACC80323730,4388352645290,Credit,Visa,2025-07-04,2028-06-12,120,25000,Active
CARD000376,CUST001472,ACC92679333,3579555919943488,Credit,RuPay,2025-05-16,2027-01-19,806,200000,Blocked
CARD000377,CUST017969,ACC17941970,4711907475840,Credit,MasterCard,2024-12-18,2028-07-08,619,100000,Expired
CARD000378,CUST006259,ACC46297194,4103627692835836,Debit,Visa,2022-01-05,2028-06-28,478,25000,Expired
CARD000379,CUST013996,ACC36976217,213113632391060,Credit,RuPay,2023-04-23,2026-09-19,592,50000,Active
CARD000380,CUST016611,ACC58724037,4586142428352136,Debit,Visa,2024-02-13,2026-06-05,889,50000,Blocked
CARD000381,CUST002720,ACC30993150,2278654460347631,Credit,MasterCard,2025-10-29,2028-01-04,587,100000,Active
CARD000382,CUST017011,ACC55916409,3567474010033591,Debit,Visa,2023-02-01,2030-12-06,422,200000,Active
CARD000383,CUST010134,ACC90221793,4716639644449,Credit,RuPay,2023-12-13,2028-05-27,794,200000,Blocked
CARD000384,CUST002203,ACC54737831,3520588000055870,Credit,RuPay,2024-09-19,2026-11-28,517,25000,Active
CARD000385,CUST013251,ACC29116563,2250709005295307,Debit,RuPay,2023-02-01,2025-04-28,238,100000,Active
CARD000386,CUST002016,ACC14830874,180066061169747,Credit,Visa,2023-06-06,2026-02-19,160,200000,Blocked
CARD000387,CUST015297,ACC47435321,3562578912240826,Credit,RuPay,2023-04-13,2029-02-23,272,100000,Blocked
CARD000388,CUST017771,ACC20833879,3533531687054308,Credit,RuPay,2024-03-16,2027-03-23,493,25000,Blocked
CARD000389,CUST015531,ACC13738748,3516651825651665,Debit,RuPay,2023-09-01,2029-02-11,640,25000,Expired
CARD000390,CUST015130,ACC26176142,4101234236310090675,Debit,Visa,2022-02-07,2030-07-23,844,200000,Expired
CARD000391,CUST016080,ACC10978633,370273575561639,Debit,Visa,2024-04-15,2026-07-27,288,200000,Active
CARD000392,CUST010762,ACC93151878,4421894166852508,Debit,RuPay,2022-08-21,2025-03-27,862,100000,Blocked
CARD000393,CUST017274,ACC71159273,4384747528420593,Credit,Visa,2026-05-03,2026-12-13,836,50000,Expired
CARD000394,CUST019917,ACC37473832,3593772869143561,Debit,RuPay,2023-04-07,2025-11-15,888,50000,Blocked
CARD000395,CUST004508,ACC60046216,180038225941642,Debit,RuPay,2022-05-19,2025-08-13,741,100000,Active
CARD000396,CUST004352,ACC62034459,4600452870216693,Debit,RuPay,2025-01-29,2028-05-02,391,100000,Expired
CARD000397,CUST016749,ACC23019132,180026798752363,Debit,Visa,2025-08-05,2025-10-11,463,50000,Blocked
CARD000398,CUST003554,ACC25923120,4327869442570830,Debit,MasterCard,2022-07-26,2030-01-24,247,200000,Expired
CARD000399,CUST002160,ACC94692084,4591461482986123,Debit,Visa,2021-10-31,2030-03-08,409,200000,Active
CARD000400,CUST007063,ACC33677866,213125389894526,Debit,Visa,2023-12-14,2025-02-06,812,25000,Expired
CARD000401,CUST011819,ACC68000606,36172659130079,Debit,Visa,2023-11-28,2024-05-18,869,100000,Blocked
CARD000402,CUST016409,ACC37892554,6552963106195678,Credit,MasterCard,2023-05-16,2030-12-22,520,200000,Expired
CARD000403,CUST002282,ACC79426864,4720853962227222,Credit,MasterCard,2023-05-22,2028-04-12,102,25000,Expired
CARD000404,CUST019536,ACC51466557,4184960249082,Credit,Visa,2021-10-28,2026-11-17,673,25000,Blocked
CARD000405,CUST012543,ACC98779891,3533058490177506,Credit,Visa,2022-11-06,2024-08-08,564,50000,Active
CARD000406,CUST001645,ACC97845076,348539079912935,Debit,MasterCard,2021-10-30,2023-01-16,921,25000,Active
CARD000407,CUST019957,ACC27830782,3571307524573542,Debit,Visa,2024-07-07,2028-11-04,967,100000,Expired
CARD000408,CUST010500,ACC57492878,180053863226842,Debit,MasterCard,2026-06-30,2030-02-12,896,25000,Active
CARD000409,CUST004236,ACC85235969,6011660888273799,Debit,RuPay,2025-07-31,2026-11-01,325,100000,Expired
CARD000410,CUST010618,ACC97702200,676234740329,Debit,Visa,2022-02-10,2026-07-29,584,100000,Blocked
CARD000411,CUST015612,ACC11204423,340960612153373,Debit,Visa,2023-01-08,2027-04-16,973,100000,Expired
CARD000412,CUST003032,ACC77118820,3565167676927013,Credit,MasterCard,2025-06-13,2027-04-08,858,25000,Blocked
CARD000413,CUST014387,ACC49760441,6011557060083485,Credit,RuPay,2025-12-26,2030-05-19,907,50000,Expired
CARD000414,CUST018859,ACC98095451,4613751157963041,Debit,MasterCard,2026-04-11,2027-12-11,517,200000,Blocked
CARD000415,CUST019862,ACC21489553,30317626877205,Credit,Visa,2024-02-25,2028-08-22,231,100000,Active
CARD000416,CUST000512,ACC17451347,2666427148066802,Credit,MasterCard,2026-05-25,2028-10-25,101,25000,Expired
CARD000417,CUST000290,ACC72669884,4918290764358230,Debit,MasterCard,2021-12-08,2022-04-30,881,100000,Active
CARD000418,CUST010967,ACC13596527,3536405004788533,Credit,MasterCard,2022-11-07,2024-05-19,498,25000,Blocked
CARD000419,CUST001413,ACC32848658,6557607742847847,Debit,RuPay,2024-09-18,2028-10-06,121,25000,Blocked
CARD000420,CUST003580,ACC52715516,30464785668981,Credit,Visa,2022-05-11,2027-12-13,513,25000,Active
CARD000421,CUST013343,ACC63764578,4637995383560681,Credit,RuPay,2024-05-20,2028-03-27,639,100000,Blocked
CARD000422,CUST002348,ACC34645751,4502806144193666,Credit,RuPay,2023-02-03,2024-03-20,197,100000,Expired
CARD000423,CUST004151,ACC55652550,4943250568515640,Credit,MasterCard,2026-01-03,2030-11-24,862,50000,Expired
CARD000424,CUST019105,ACC60532789,4708237308236467,Credit,RuPay,2026-04-14,2026-05-07,274,100000,Active
CARD000425,CUST017580,ACC86820943,502087158114,Credit,RuPay,2023-11-08,2027-11-27,691,25000,Active
CARD000426,CUST005001,ACC67124770,6011998630340965,Debit,RuPay,2024-06-06,2031-06-12,193,200000,Active
CARD000427,CUST009418,ACC53431787,2267716002927965,Debit,RuPay,2022-01-30,2031-07-14,780,25000,Blocked
